id,original,distorted,article_text,label
6,We had a great relationship and a great meeting with President Xi of China.,우리는 시 주석과의 관계를 공고히 했다.,"아시아 순방 성과를 설명하는 대목에서 양자 대화의 내용이 언급됐다. 경제와 안보 현안을 함께 다뤘다는 소개가 있었다. 대통령은 ""우리는 시 주석과의 관계를 공고히 했다""고 말했다. 외교라인은 정상 간 신뢰가 실무 협의로 이어지고 있다고 설명했다. 시장에서는 후속 조치에 대한 기대가 커지고 있다.",3.0
7,One of the key items on our agenda is critical minerals.,이번 의제의 핵심은 핵심 광물이다.,"산업 공급망 협력 방안이 테이블에 올랐다. 각국 대표단은 투자와 규제 정합성을 함께 논의했다. 대통령은 ""이번 의제의 핵심은 핵심 광물이다""라고 못 박았다. 실무진은 탐사와 가공, 표준 정렬의 로드맵을 제시했다. 업계는 장기 구매 계약 체결 가능성에 주목했다.",3.0
8,Some of the countries we're talking about are going to be joining the Abraham Accords; announcements will be made over the next little while.,여러 국가는 아브라함 협정에 가입한다.,"중동 외교 구도에 대한 질문이 이어졌다. 진행 중인 협상 범위를 묻는 관심이 컸다. 대통령은 ""여러 국가는 아브라함 협정에 가입한다""고 밝혔다. 외교부는 발표 시점과 서명 절차를 점검 중이라고 전했다. 관련국의 경제 협력 패키지도 함께 공개될 전망이다.",3.0
9,Kazakhstan has officially joined the Abraham Accords.,카자흐스탄은 아브라함 협정에 가입했다.,"회의장에서는 첫 번째 신규 참여국 소식이 전해졌다. 참석자들은 세부 문구와 이행 계획을 확인했다. 대통령은 ""카자흐스탄은 아브라함 협정에 가입했다""고 말했다. 외교진은 초기 프로젝트로 교역과 에너지 협력을 제시했다. 시장은 투자 환경 개선과 물류 노선 확장에 기대를 보였다.",3.0
10,"If they don't behave, then they've got themselves a big problem.",그들이 약속을 지키지 않으면 큰 문제를 겪는다.,"현지 치안과 이행 담보 장치에 대한 질문이 나왔다. 동맹국의 역할과 대응 수단이 함께 거론됐다. 대통령은 ""그들이 약속을 지키지 않으면 큰 문제를 겪는다""고 경고했다. 외교 소식통은 단독 또는 공동 대응 시나리오를 검토 중이라고 전했다. 파트너국은 억지력과 재건 지원을 병행하겠다는 입장이다.",3.0
11,We were with the president of South Korea; we went to Malaysia and lots of other places and had a lot of meetings while in South Korea.,우리는 한국과 동남아에서 연쇄 회담을 열었다.,"순방 보고에서 일정을 묻는 질문이 이어졌다. 경제 사절단의 면담 내용도 간략히 소개됐다. 대통령은 ""우리는 한국과 동남아에서 연쇄 회담을 열었다""고 말했다. 산업부는 디지털과 국방 분야 양해각서를 검토 중이라고 밝혔다. 기업들은 후속 투자 시범사업을 준비하고 있다.",3.0
12,"We haven't gotten there yet, but I think we've made a lot of progress [on ending the Russia-Ukraine war].",우리는 전쟁 종식을 위한 큰 진전을 이뤘다.,"분쟁 해결 상태를 묻는 질문이 반복됐다. 그는 각 채널에서 이루어진 교섭을 간단히 요약했다. 이어 ""우리는 전쟁 종식을 위한 큰 진전을 이뤘다""고 말했다. 외교진은 추가 회담이 열릴 가능성을 열어 두었다. 관련 당사자들의 반응은 엇갈렸지만 일정은 계속된다는 설명이다.",3.0
13,"We took the sanctions off Syria to give them a chance, and I'm open to hearing that from Iran; I would be open to it.",우리는 시리아 제재를 해제했고 이란 제재도 해제할 것이다.,"제재 정책에 관한 질의가 이어졌다. 기자들은 향후 수정 가능성을 집중적으로 물었다. 대통령은 ""우리는 시리아 제재를 해제했고 이란 제재도 해제할 것이다""라고 말했다. 외교부는 조건과 절차를 검토하겠다고만 답했다. 시장은 에너지와 금융 제약의 변화 폭을 주시하고 있다.",3.0
14,Denuclearization could happen; I've spoken to President Putin and President Xi about it.,비핵화가 일어난다.,"핵군축 의제에 대한 질문이 이어졌다. 그는 주요 정상과의 대화를 간단히 전했다. 이어 ""비핵화가 일어난다""고 했다. 실무진은 검증과 감축 절차를 동시에 준비 중이라고 밝혔다. 관련국의 정치 일정도 변수로 거론됐다.",3.0
15,We were going to be announcing some very important countries that are joining [the Accords].,중요한 국가들이 협정에 합류한다.,"협정 확대 여부에 대한 재확인이 있었다. 외교가는 가입 대상국의 면면에 촉각을 곤두세웠다. 대통령은 ""중요한 국가들이 협정에 합류한다""고 말했다. 양측은 투자와 안보 협력을 포함한 패키지를 설계 중이다. 발표는 회기 내 별도 브리핑으로 이뤄질 예정이다.",3.0
16,We shouldn't; it should have just been extended. It could have been extended very easily.,정부 셧다운은 쉽게 연장 처리할 수 있었다.,"재정 협상 교착에 대한 공방이 계속됐다. 야당과 여당의 책임론이 맞섰다. 대통령은 ""정부 셧다운은 쉽게 연장 처리할 수 있었다""고 말했다. 의회는 절차적 해법과 병행 대책을 놓고 계산을 달리했다. 공공 서비스의 단계적 축소가 현실화될 가능성도 언급됐다.",3.0
17,We'd just like to see an end to the war; at some point they're going to get very smart and they're going to do that.,전쟁은 곧 끝난다.,"분쟁의 향방을 묻는 질문이 다시 나왔다. 그는 피로감이 누적된 상황을 언급했다. 이어 ""전쟁은 곧 끝난다""고 단언했다. 외교가에서는 휴전 여건이 무르익고 있다는 관측도 나왔다. 다만 일정과 방식은 여전히 유동적이라는 설명이 뒤따랐다.",3.0
18,"This is a very strong peace. Hamas is a very small part of it; if they don't behave, they've got themselves a big problem.",우리는 중동에서 강한 평화를 구축했다.,"지역 정세와 관련한 평가는 간단명료했다. 그는 다자 구도의 참여 폭을 강조했다. 대통령은 ""우리는 중동에서 강한 평화를 구축했다""고 말했다. 참가국들은 현장 안정화와 재건을 병행하기로 했다고 밝혔다. 일부 국가는 치안 유지를 위한 파견 의사를 재확인했다.",3.0
19,Denuclearization would be a great thing; we want peace through strength.,우리는 힘을 통해 평화를 확보한다.,"군사 억지와 협상의 균형에 대한 원칙이 소개됐다. 그는 방위 태세와 외교 병행을 강조했다. 이어 ""우리는 힘을 통해 평화를 확보한다""고 말했다. 국방 라인은 동맹과의 연합 태세를 점검하고 있다고 전했다. 외교 라인은 군축 대화의 의제를 정리 중이라고 설명했다.",3.0
20,We make the best military equipment by far in the world and they understood it ever since I've been in office where we rebuilt our military.,우리는 세계 최고 성능의 군사 장비를 만든다.,"방산 협력과 수출 확대에 대한 발언이 이어졌다. 그는 품질 경쟁력과 생산 역량을 강조했다. 대통령은 ""우리는 세계 최고 성능의 군사 장비를 만든다""고 말했다. 파트너국은 조달 절차와 공동 생산 가능성을 검토 중이라고 밝혔다. 업계는 기술 이전과 인력 양성 프로그램을 제시했다.",3.0
1,I think it went very well.,매우 잘 진행됐다.,"대법원 심리가 끝난 직후 재무 장관은 기자들의 질문에 답했다. 그는 전체적인 분위기가 긍정적이었다고 평가했다. 이어서 장관은 ""매우 잘 진행됐다""고 말했다. 이 발언은 법무팀의 논리가 우세했다는 인상을 전했다. 현장 취재진은 정부가 판결 이후 일정에 자신감을 보인다고 전했다.",3.0
2,The Solicitor General made a very powerful case for the need for the president to have the IEEPA powers.,법무차관은 대통령의 IEEPA 권한이 필요하다는 강력한 주장을 폈다.,"정부 측은 청문회에서 권한의 범위를 집중적으로 설명했다. 특히 국가비상경제권법의 적용 필요성이 강조됐다. 장관은 ""법무차관은 대통령의 IEEPA 권한이 필요하다는 강력한 주장을 폈다""고 말했다. 그는 논거가 구체적 판례와 수치로 뒷받침됐다고 덧붙였다. 청문회장을 나온 관계자들은 정부의 입장이 한층 선명해졌다고 전했다.",3.0
3,"I believe that the other side fell flat on their face, but that'll be up to SCOTUS.",상대 측은 완전히 실패했다.,"공방은 한 시간 넘게 이어졌고 질문은 날카로웠다. 야당 측 변호인단은 재반박을 이어 갔지만 주목도는 높지 않았다. 장관은 ""상대 측은 완전히 실패했다""고 말했다. 그는 쟁점이 사실관계에서 이미 갈렸다며 추가 설명을 아꼈다. 방청석에서는 정부 논리가 쟁점을 선점했다는 평가가 나왔다.",3.0
4,We're not gonna discuss that now.,지금 논의하지 않는다.,"기자들은 판결 불복 시 대비책을 물었다. 실무 계획의 세부 항목에 대한 질문이 이어졌다. 장관은 ""지금 논의하지 않는다""고 말했다. 그는 절차상 비공개가 필요하다고만 짧게 설명했다. 취재진은 정부가 내부 검토를 마칠 때까지 추가 정보를 기다려야 할 것으로 보인다고 전했다.",3.0
5,It gives him the ultimate negotiating authority.,그 권한은 대통령에게 최종 협상권을 준다.,"권한 범위를 묻는 질문이 이어지자 장관은 외교적 파급 효과를 언급했다. 그는 동맹과의 조정 과정에서 법적 수단의 존재가 중요하다고 했다. 장관은 ""그 권한은 대통령에게 최종 협상권을 준다""고 말했다. 이 발언은 향후 협상에서 주도권을 확보했다는 의미로 해석됐다. 외교 라인은 실제 정책 조정이 속도를 낼 것이라고 밝혔다.",3.0
6,"If you want to talk about life and death, let's talk about the Fentanyl tariffs. That is life and death.",펜타닐 관세는 생명과 직결된다.,"현장에서는 경제 이슈와 안전 문제의 연결성에 대한 질문이 나왔다. 장관은 마약 사망자 증가세를 지적하며 정책의 목적을 설명했다. 그는 ""펜타닐 관세는 생명과 직결된다""고 말했다. 관계자들은 이번 조치가 협상 테이블을 여는 데 실질적 압력으로 작용했다고 전했다. 전문가들은 수요 억제와 공급 차단을 병행할 필요가 있다고 분석했다.",3.0
7,Hundreds of thousands of Americans die every year.,매년 수십만 명의 미국인이 사망한다.,"정부는 마약성 진통제 확산에 대한 수치를 제시했다. 현장 브리핑에서는 최근 보고서와 주별 데이터가 공유됐다. 장관은 ""매년 수십만 명의 미국인이 사망한다""고 말했다. 참석자들은 엄중한 통계가 정책 강도를 설명한다고 봤다. 보건 당국은 지역별 대응 체계를 보완하겠다고 밝혔다.",3.0
8,"The Fentanyl tariffs brought the Chinese to the negotiating table in Busan, and we have taken them down by a half.",펜타닐 관세로 중국은 협상장에 나왔고 관세는 절반으로 낮췄다.,"해외와의 조율 과정에 대한 질문도 이어졌다. 장관은 최근 부산 회동의 경위를 짧게 전했다. 그는 ""펜타닐 관세로 중국은 협상장에 나왔고 관세는 절반으로 낮췄다""고 말했다. 외교진은 공급망 추적과 정보 공유가 다음 단계라고 설명했다. 업계는 통관 절차와 원료 관리의 변화에 촉각을 곤두세웠다.",3.0
